Country;Localite;Category;Value;Date;Sources;Link
Sierra Leone;Moyamba;Deaths;104;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Port;Deaths;546;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Pujehun;Deaths;21;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Tonkolili;Deaths;185;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Western Rural;Deaths;449;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Western Urban (Freetown);Deaths;671;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;National;Deaths;3428;18/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-267.pdf
Sierra Leone;Bo;Deaths;165;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Bombali;Deaths;359;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Bonthe;Deaths;7;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Kailahun;Deaths;267;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Kambia;Deaths;103;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Kenema;Deaths;269;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Koinadugu;Deaths;87;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Kono;Deaths;196;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Moyamba;Deaths;106;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Port;Deaths;546;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Pujehun;Deaths;21;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Tonkolili;Deaths;185;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Western Rural;Deaths;449;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Western Urban (Freetown);Deaths;671;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;National;Deaths;3431;19/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-268.pdf
Sierra Leone;Bo;Deaths;165;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Bombali;Deaths;359;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Bonthe;Deaths;7;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Kailahun;Deaths;267;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Kambia;Deaths;105;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Kenema;Deaths;270;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Koinadugu;Deaths;87;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Kono;Deaths;197;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Moyamba;Deaths;106;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Port;Deaths;549;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Pujehun;Deaths;21;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Tonkolili;Deaths;185;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Western Rural;Deaths;452;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Western Urban (Freetown);Deaths;674;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;National;Deaths;3444;20/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-269.pdf
Sierra Leone;Bo;Deaths;165;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Bombali;Deaths;361;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Bonthe;Deaths;7;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Kailahun;Deaths;267;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Kambia;Deaths;106;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Kenema;Deaths;270;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Koinadugu;Deaths;87;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Kono;Deaths;197;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Moyamba;Deaths;106;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Port;Deaths;551;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Pujehun;Deaths;21;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Tonkolili;Deaths;185;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Western Rural;Deaths;453;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Western Urban (Freetown);Deaths;677;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;National;Deaths;3453;21/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-270.pdf
Sierra Leone;Bo;Deaths;165;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Bombali;Deaths;363;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Bonthe;Deaths;7;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Kailahun;Deaths;267;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Kambia;Deaths;106;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Kenema;Deaths;270;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Koinadugu;Deaths;87;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Kono;Deaths;198;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Moyamba;Deaths;106;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Port;Deaths;553;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Pujehun;Deaths;21;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Tonkolili;Deaths;185;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Western Rural;Deaths;454;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Western Urban (Freetown);Deaths;678;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;National;Deaths;3460;22/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/01/Ebola-Situation-Report_Vol-271.pdf
Sierra Leone;Bo;Deaths;165;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Bombali;Deaths;365;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Bonthe;Deaths;7;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Kailahun;Deaths;267;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Kambia;Deaths;106;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Kenema;Deaths;270;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Koinadugu;Deaths;87;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Kono;Deaths;199;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Moyamba;Deaths;106;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Port;Deaths;554;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Pujehun;Deaths;21;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Tonkolili;Deaths;185;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Western Rural;Deaths;456;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Western Urban (Freetown);Deaths;680;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;National;Deaths;3468;24/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-272.pdf
Sierra Leone;Bo;Deaths;165;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Bombali;Deaths;369;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Bonthe;Deaths;7;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Kailahun;Deaths;267;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Kambia;Deaths;106;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Kenema;Deaths;270;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Koinadugu;Deaths;87;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Kono;Deaths;199;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Moyamba;Deaths;106;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Port;Deaths;556;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Pujehun;Deaths;21;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Tonkolili;Deaths;185;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Western Rural;Deaths;458;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Western Urban (Freetown);Deaths;682;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;National;Deaths;3478;25/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-273.pdf
Sierra Leone;Bo;Deaths;165;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Bombali;Deaths;372;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Bonthe;Deaths;7;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Kailahun;Deaths;267;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Kambia;Deaths;107;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Kenema;Deaths;270;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Koinadugu;Deaths;87;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Kono;Deaths;199;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Moyamba;Deaths;106;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Port;Deaths;558;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Pujehun;Deaths;21;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Tonkolili;Deaths;185;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Western Rural;Deaths;461;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Western Urban (Freetown);Deaths;684;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;National;Deaths;3483;26/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/02/Ebola-Situation-Report_Vol-274.pdf
Sierra Leone;Bo;Deaths;165;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Bombali;Deaths;380;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Bonthe;Deaths;7;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Kailahun;Deaths;267;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Kambia;Deaths;107;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Kenema;Deaths;270;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Koinadugu;Deaths;87;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Kono;Deaths;199;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Moyamba;Deaths;106;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Port;Deaths;563;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Pujehun;Deaths;21;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Tonkolili;Deaths;185;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Western Rural;Deaths;468;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Western Urban (Freetown);Deaths;691;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;National;Deaths;3516;28/02/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-276.pdf
Sierra Leone;Bo;Deaths;165;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Bombali;Deaths;386;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Bonthe;Deaths;7;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Kailahun;Deaths;267;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Kambia;Deaths;107;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Kenema;Deaths;270;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Koinadugu;Deaths;87;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Kono;Deaths;199;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Moyamba;Deaths;106;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Port;Deaths;566;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Pujehun;Deaths;21;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Tonkolili;Deaths;185;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Western Rural;Deaths;470;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Western Urban (Freetown);Deaths;693;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;National;Deaths;3529;01/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-277.pdf
Sierra Leone;Bo;Deaths;165;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Bombali;Deaths;388;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Bonthe;Deaths;7;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Kailahun;Deaths;267;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Kambia;Deaths;108;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Kenema;Deaths;270;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Koinadugu;Deaths;87;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Kono;Deaths;199;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Moyamba;Deaths;106;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Port;Deaths;569;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Pujehun;Deaths;21;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Tonkolili;Deaths;185;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Western Rural;Deaths;474;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Western Urban (Freetown);Deaths;699;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;National;Deaths;3545;02/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-278.pdf
Sierra Leone;Bo;Deaths;165;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Bombali;Deaths;390;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Bonthe;Deaths;7;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Kailahun;Deaths;267;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Kambia;Deaths;108;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Kenema;Deaths;270;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Koinadugu;Deaths;87;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Kono;Deaths;199;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Moyamba;Deaths;106;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Port;Deaths;572;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
Sierra Leone;Pujehun;Deaths;21;03/03/2015;Gvt;http://health.gov.sl/wp-content/uploads/2015/03/Ebola-Situation-Report_Vol-279.pdf
